% time	cellId	Interference
0.597929	2	8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 9.02148e-19 9.02148e-19 9.02148e-19 9.02148e-19 9.02148e-19 9.02148e-19 9.02148e-19 4.51485e-18 4.51485e-18 4.51485e-18 4.51485e-18 4.67169e-18 4.67169e-18 4.67169e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 
0.598929	3	1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.598929	4	7.08512e-19 7.08512e-19 7.08512e-19 7.08512e-19 1.25893e-20 1.25893e-20 1.25893e-20 4.28918e-18 4.28918e-18 4.28918e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 2.451e-18 2.451e-18 2.451e-18 2.451e-18 1.25893e-20 1.25893e-20 1.25893e-20 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 4.46828e-18 4.46828e-18 4.46828e-18 4.46828e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.68934e-16 1.68934e-16 1.68934e-16 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.25893e-20 
0.599929	3	1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.75298e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.599929	5	6.70106e-20 6.70106e-20 6.70106e-20 6.70106e-20 6.70106e-20 6.70106e-20 6.70106e-20 6.70106e-20 5.74116e-19 5.74116e-19 5.74116e-19 5.74116e-19 5.74116e-19 5.74116e-19 5.74116e-19 5.74116e-19 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 8.49885e-20 8.49885e-20 8.49885e-20 1.25893e-20 1.25893e-20 1.25893e-20 5.51695e-19 5.51695e-19 5.51695e-19 1.8633e-18 1.8633e-18 1.8633e-18 1.95451e-18 1.95451e-18 1.95451e-18 1.95451e-18 1.95451e-18 1.95451e-18 2.89352e-19 2.89352e-19 2.89352e-19 2.89352e-19 2.89352e-19 2.89352e-19 2.75295e-18 2.75295e-18 2.75295e-18 2.75295e-18 
0.600929	3	1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.600929	4	9.15477e-19 9.15477e-19 9.15477e-19 9.15477e-19 9.15477e-19 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 9.36213e-18 9.36213e-18 9.36213e-18 9.36213e-18 9.36213e-18 9.36213e-18 9.36213e-18 9.36213e-18 2.66967e-18 2.66967e-18 2.66967e-18 2.66967e-18 2.66967e-18 2.66967e-18 2.66967e-18 2.66967e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 9.7419e-19 9.7419e-19 9.7419e-19 9.7419e-19 9.7419e-19 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 9.10256e-19 9.10256e-19 9.10256e-19 
0.601929	3	5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.601929	4	1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.56899e-18 2.56899e-18 2.56899e-18 2.56899e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.7059e-16 1.7059e-16 1.7059e-16 1.7059e-16 1.25893e-20 1.25893e-20 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.602929	3	1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 1.36043e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 3.25141e-16 
0.602929	1	2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 2.73672e-17 1.8204e-16 1.8204e-16 1.8204e-16 1.8204e-16 1.8204e-16 2.52967e-18 2.52967e-18 2.52967e-18 2.52967e-18 2.52967e-18 1.6884e-18 3.33982e-18 3.33982e-18 3.33982e-18 3.33982e-18 5.68257e-18 5.68257e-18 5.33846e-18 5.33846e-18 5.33846e-18 5.33846e-18 5.33846e-18 5.33846e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 4.03115e-18 
0.602929	5	4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.13446e-18 4.59349e-18 4.59349e-18 4.59349e-18 4.59349e-18 4.59349e-18 7.78595e-17 7.78595e-17 7.78595e-17 7.78595e-17 7.78595e-17 3.57293e-18 5.51105e-18 5.51105e-18 5.51105e-18 5.51105e-18 3.32591e-18 3.32591e-18 1.66455e-18 1.66455e-18 1.66455e-18 1.66455e-18 1.66455e-18 1.66455e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 1.38779e-18 
0.602929	2	3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 3.7558e-18 6.50933e-18 6.50933e-18 6.50933e-18 6.50933e-18 6.50933e-18 5.60583e-18 5.60583e-18 5.60583e-18 5.60583e-18 5.60583e-18 3.69577e-18 4.26835e-18 4.26835e-18 4.26835e-18 4.26835e-18 4.26835e-18 4.26835e-18 2.90287e-17 2.90287e-17 2.90287e-17 2.90287e-17 2.90287e-17 2.90287e-17 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 3.69577e-18 
0.603929	3	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.26692e-20 1.25893e-20 1.25893e-20 
0.603929	7	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 6.89132e-18 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.0358e-15 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.604929	3	1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 1.80955e-17 
0.604929	1	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 2.518e-17 2.518e-17 2.518e-17 2.518e-17 2.518e-17 2.518e-17 1.25893e-20 1.25893e-20 1.12875e-17 1.12875e-17 1.12875e-17 1.12875e-17 1.12875e-17 1.12875e-17 1.12875e-17 6.60881e-19 6.60881e-19 6.60881e-19 6.60881e-19 6.60881e-19 6.60881e-19 6.60881e-19 2.71814e-17 2.71814e-17 2.71814e-17 2.71814e-17 2.71814e-17 2.71814e-17 1.33283e-18 1.33283e-18 1.33283e-18 1.33283e-18 1.33283e-18 1.33283e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.605929	3	4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 4.70113e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 2.99613e-17 
0.605929	5	1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 1.38483e-18 7.58453e-17 7.58453e-17 7.58453e-17 3.31917e-18 3.31917e-18 3.31917e-18 3.31917e-18 3.31917e-18 3.31917e-18 1.38483e-18 1.38483e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.94636e-18 1.66159e-18 1.66159e-18 1.66159e-18 2.89352e-19 2.89352e-19 2.89352e-19 2.75309e-18 2.75309e-18 2.75309e-18 2.75309e-18 2.75309e-18 2.75309e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.605929	4	1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 5.48633e-18 5.48633e-18 5.48633e-18 1.42531e-18 1.42531e-18 1.42531e-18 1.42531e-18 1.42531e-18 1.42531e-18 1.18371e-18 1.18371e-18 3.62212e-18 3.62212e-18 3.62212e-18 3.62212e-18 1.21624e-18 1.21624e-18 1.21624e-18 1.21624e-18 1.21624e-18 1.21624e-18 1.79421e-16 1.79421e-16 1.79421e-16 1.79421e-16 1.79421e-16 1.79421e-16 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 1.18371e-18 
0.606929	3	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.607929	3	3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.39457e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 3.31889e-17 
0.607929	5	3.3658e-18 3.3658e-18 3.3658e-18 3.3658e-18 3.3658e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 4.84418e-18 4.84418e-18 4.84418e-18 4.84418e-18 4.84418e-18 4.84418e-18 4.84418e-18 4.84418e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.57837e-18 1.05548e-18 1.05548e-18 1.05548e-18 1.05548e-18 1.05548e-18 1.05548e-18 3.08215e-18 3.08215e-18 3.08215e-18 3.08215e-18 3.08215e-18 3.08215e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 1.00106e-18 
0.607929	2	1.15498e-16 1.15498e-16 1.15498e-16 1.15498e-16 1.15498e-16 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 8.65694e-19 1.52732e-18 1.52732e-18 1.52732e-18 1.52732e-18 1.52732e-18 1.52732e-18 1.52732e-18 1.52732e-18 9.51412e-19 1.10825e-18 1.10825e-18 1.10825e-18 1.10825e-18 1.10825e-18 1.10825e-18 1.10825e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 4.85275e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.55956e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 1.02253e-18 
0.608929	3	1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.608929	4	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 2.56899e-18 2.56899e-18 2.56899e-18 2.56899e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.7452e-16 1.7452e-16 1.7452e-16 1.7452e-16 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.609929	3	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.610929	3	1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.66267e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.610929	4	7.35664e-17 7.35664e-17 7.35664e-17 7.35664e-17 7.35664e-17 9.21164e-19 9.21164e-19 9.21164e-19 9.21164e-19 9.21164e-19 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 9.81804e-19 9.81804e-19 9.81804e-19 9.81804e-19 9.81804e-19 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.21761e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.611929	3	5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 5.74806e-18 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 
0.611929	4	1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.35993e-18 1.25893e-20 1.25893e-20 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 9.10256e-19 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 1.21724e-18 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 2.52841e-17 1.25893e-20 1.25893e-20 1.25893e-20 1.25893e-20 4.57499e-18 4.57499e-18 4.57499e-18 4.57499e-18 1.25893e-20 1.25893e-20 
0.612929	3	1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 1.37319e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 3.35808e-16 
0.612929	1	1.69454e-18 1.69454e-18 1.69454e-18 1.69454e-18 1.69454e-18 1.69454e-18 1.69454e-18 2.53942e-18 2.53942e-18 2.53942e-18 3.35961e-18 3.35961e-18 3.35961e-18 3.35961e-18 3.35961e-18 3.35961e-18 1.69454e-18 1.69454e-18 2.73733e-17 2.73733e-17 2.73733e-17 2.73733e-17 3.00185e-18 3.00185e-18 3.00185e-18 5.41576e-18 5.41576e-18 5.41576e-18 4.4172e-18 4.4172e-18 4.4172e-18 4.4172e-18 4.4172e-18 4.4172e-18 4.19954e-18 4.19954e-18 4.19954e-18 4.19954e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 4.10844e-18 
0.612929	5	3.63255e-18 3.63255e-18 3.63255e-18 3.63255e-18 3.63255e-18 3.63255e-18 3.63255e-18 7.84999e-17 7.84999e-17 7.84999e-17 5.55817e-18 5.55817e-18 5.55817e-18 5.55817e-18 5.55817e-18 5.55817e-18 3.63255e-18 3.63255e-18 4.19408e-18 4.19408e-18 4.19408e-18 4.19408e-18 3.90932e-18 3.90932e-18 3.90932e-18 1.71237e-18 1.71237e-18 1.71237e-18 4.17611e-18 4.17611e-18 4.17611e-18 4.17611e-18 4.17611e-18 4.17611e-18 4.55351e-18 4.55351e-18 4.55351e-18 4.55351e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 1.43561e-18 
