% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
974	3	19	41	0	0	7	0	1	0	0
974	1	5	2	0	10	1095	0	1	1	0
974	9	20	1	0	4	453	1	0	1	0
974	8	43	1	0	6	209	0	1	1	0
975	3	34	4	0	4	41	0	1	0	0
975	3	54	7	0	28	469	0	1	0	0
975	3	49	18	0	28	549	1	0	0	0
975	3	32	22	0	28	469	0	1	0	0
975	3	26	23	0	28	469	0	1	0	0
975	3	19	41	0	0	15	0	1	1	0
975	5	18	2	0	6	645	0	1	1	0
975	8	43	1	0	6	209	0	1	0	0
975	4	21	1	0	12	1239	0	1	1	0
976	3	34	4	0	4	41	0	1	0	0
976	3	59	6	0	28	277	2	0	1	0
976	3	15	8	0	28	469	0	1	0	0
976	3	31	24	0	28	469	0	1	0	0
976	3	13	31	0	28	469	0	1	0	0
976	3	53	35	0	28	277	2	0	1	0
976	3	19	41	0	0	15	0	1	1	0
976	11	40	3	0	6	209	0	1	1	0
976	8	43	1	0	6	209	0	1	1	0
977	3	34	4	0	4	32	0	1	0	0
977	3	60	17	0	28	373	0	1	0	0
977	3	8	29	0	28	469	1	0	0	0
977	3	58	30	0	28	373	0	1	0	0
977	3	14	34	0	28	469	1	0	0	0
977	3	33	38	0	28	469	1	0	0	0
977	3	29	40	0	28	373	0	1	0	0
977	3	19	41	0	0	11	0	1	1	0
977	5	11	3	0	8	437	0	1	1	0
977	5	51	5	0	16	967	0	1	1	0
977	8	43	1	0	6	209	0	1	1	0
977	2	35	1	0	6	325	0	1	1	0
977	2	37	2	0	2	137	0	1	0	0
978	3	34	4	0	4	51	0	1	0	0
978	3	59	6	0	28	277	1	0	0	0
978	3	49	18	0	28	549	0	1	0	0
978	3	3	20	0	28	277	2	0	1	0
978	3	19	41	0	0	19	0	1	1	0
978	4	24	3	0	12	1239	0	1	1	0
978	8	43	1	0	6	209	0	1	1	0
979	3	34	4	0	4	26	0	1	0	0
979	3	10	5	0	2	18	0	1	1	0
979	3	54	7	0	28	373	2	0	1	0
979	3	49	18	0	28	645	3	0	1	0
979	3	9	19	0	28	277	0	1	1	0
979	3	32	22	0	28	373	2	0	1	0
979	3	53	35	0	28	469	1	0	1	0
979	3	25	37	0	28	277	0	1	1	0
979	3	33	38	0	28	277	0	1	1	0
979	3	19	41	0	0	7	0	1	0	0
979	8	43	1	0	6	209	0	1	1	0
979	9	20	1	0	4	453	1	0	1	0
980	3	34	4	0	4	51	0	1	0	0
980	3	10	5	0	2	32	0	1	0	0
980	3	8	29	0	28	549	0	1	0	0
980	3	14	34	0	28	549	0	1	0	0
980	3	19	41	0	0	19	0	1	0	0
980	4	23	5	0	10	1095	0	1	1	0
980	8	43	1	0	6	209	0	1	1	0
981	3	34	4	0	4	26	0	1	0	0
981	3	10	5	0	2	18	0	1	0	0
981	3	59	6	0	28	277	0	1	0	0
981	3	60	17	0	28	373	2	0	1	0
981	3	3	20	0	28	277	1	0	0	0
981	3	8	29	0	28	469	3	0	1	0
981	3	58	30	0	28	373	2	0	1	0
981	3	52	32	0	28	277	0	1	0	0
981	3	14	34	0	28	469	3	0	1	0
981	3	33	38	0	28	469	3	0	0	0
981	3	29	40	0	28	373	2	0	1	0
981	8	43	1	0	6	209	0	1	1	0
981	4	30	4	0	14	1620	0	1	1	0
982	3	54	7	0	28	469	1	0	0	0
982	3	49	18	0	28	549	2	0	0	0
982	3	32	22	0	28	469	1	0	0	0
982	3	26	23	0	28	469	1	0	0	0
982	3	53	35	0	28	469	0	1	0	0
982	3	19	41	0	0	15	0	1	0	0
982	1	2	1	0	14	1620	0	1	1	0
982	5	12	4	0	20	2673	0	1	1	0
982	8	43	1	0	6	209	1	0	1	0
982	9	20	1	0	4	453	0	1	0	0
983	3	34	4	0	4	32	0	1	0	0
983	3	15	8	0	28	469	1	0	1	0
983	3	56	21	0	28	373	0	1	0	0
983	3	31	24	0	28	469	1	0	1	0
983	3	28	28	0	28	373	0	1	1	0
983	3	13	31	0	28	469	1	0	1	0
983	3	1	39	0	28	373	0	1	1	0
983	3	19	41	0	0	11	0	1	1	0
983	8	43	1	0	6	209	0	1	1	0
983	7	42	3	0	2	87	0	1	1	0
984	3	34	4	0	4	32	0	1	0	0
984	3	60	17	0	28	373	1	0	0	0
984	3	3	20	0	28	373	0	1	0	0
984	3	8	29	0	28	469	2	0	0	0
984	3	58	30	0	28	373	1	0	0	0
984	3	14	34	0	28	469	2	0	0	0
984	3	33	38	0	28	469	2	0	1	0
984	3	29	40	0	28	373	1	0	0	0
984	3	19	41	0	0	11	0	1	1	0
984	1	5	2	0	10	1095	0	1	1	0
985	3	34	4	0	4	41	0	1	0	0
985	3	54	7	0	28	469	0	1	0	0
985	3	49	18	0	28	549	1	0	0	0
985	3	32	22	0	28	469	0	1	0	0
985	3	26	23	0	28	469	0	1	0	0
985	3	19	41	0	0	15	0	1	1	0
985	5	18	2	0	6	645	0	1	1	0
985	4	21	1	0	12	1239	0	1	1	0
986	3	34	4	0	4	61	0	1	0	0
986	3	15	8	0	28	645	0	1	1	0
986	3	31	24	0	28	645	0	1	1	0
986	3	13	31	0	28	645	0	1	1	0
986	11	40	3	0	6	209	0	1	1	0
987	3	34	4	0	4	41	0	1	0	0
987	3	60	17	0	28	469	0	1	0	0
987	3	8	29	0	28	549	1	0	0	0
987	3	58	30	0	28	469	0	1	0	0
987	3	14	34	0	28	549	1	0	0	0
987	3	29	40	0	28	469	0	1	0	0
987	5	11	3	0	8	437	0	1	1	0
987	5	51	5	0	16	967	0	1	1	0
987	2	35	1	0	6	209	0	1	1	0
987	2	37	2	0	2	87	0	1	0	0
988	3	34	4	0	4	61	0	1	0	0
988	3	49	18	0	28	645	0	1	0	0
988	3	3	20	0	28	277	2	0	1	0
988	3	52	32	0	28	277	1	0	0	0
988	4	24	3	0	12	1239	0	1	1	0
989	3	34	4	0	4	26	0	1	0	0
989	3	10	5	0	2	18	0	1	1	0
989	3	54	7	0	28	469	2	0	1	0
989	3	49	18	0	28	549	3	0	1	0
989	3	9	19	0	28	277	0	1	1	0
989	3	32	22	0	28	469	2	0	1	0
989	3	26	23	0	28	469	2	0	1	0
989	3	53	35	0	28	469	1	0	1	0
989	3	25	37	0	28	277	0	1	1	0
989	3	33	38	0	28	277	0	1	0	0
989	9	20	1	0	4	453	1	0	1	0
990	3	34	4	0	4	51	0	1	0	0
990	3	10	5	0	2	32	0	1	1	0
990	3	8	29	0	28	549	0	1	0	0
990	3	14	34	0	28	549	0	1	0	0
990	3	19	41	0	0	19	0	1	1	0
990	4	23	5	0	10	1095	0	1	1	0
991	3	34	4	0	4	26	0	1	0	0
991	3	10	5	0	2	18	0	1	0	0
991	3	59	6	0	28	277	0	1	0	0
991	3	60	17	0	28	373	2	0	1	0
991	3	3	20	0	28	373	1	0	0	0
991	3	8	29	0	28	469	3	0	1	0
991	3	58	30	0	28	373	2	0	1	0
991	3	52	32	0	28	277	0	1	0	0
991	3	14	34	0	28	469	3	0	1	0
991	3	29	40	0	28	373	2	0	1	0
991	4	30	4	0	14	1620	0	1	1	0
992	3	54	7	0	28	469	1	0	0	0
992	3	49	18	0	28	549	2	0	0	0
992	3	32	22	0	28	469	1	0	0	0
992	3	26	23	0	28	469	1	0	0	0
992	3	53	35	0	28	469	0	1	0	0
992	3	19	41	0	0	15	0	1	0	0
992	1	2	1	0	14	1620	0	1	1	0
992	5	12	4	0	20	2673	0	1	1	0
993	3	34	4	0	4	51	0	1	0	0
993	3	56	21	0	28	549	0	1	0	0
993	3	28	28	0	28	549	0	1	1	0
993	3	1	39	0	28	549	0	1	1	0
993	3	19	41	0	0	19	0	1	1	0
993	7	42	3	0	2	87	0	1	1	0
994	3	34	4	0	4	32	0	1	0	0
994	3	60	17	0	28	469	1	0	0	0
994	3	3	20	0	28	373	0	1	0	0
994	3	8	29	0	28	549	2	0	1	0
994	3	58	30	0	28	469	1	0	0	0
994	3	14	34	0	28	549	2	0	1	0
994	3	29	40	0	28	469	1	0	0	0
994	3	19	41	0	0	11	0	1	1	0
994	1	5	2	0	10	1095	0	1	1	0
995	3	34	4	0	4	41	0	1	0	0
995	3	54	7	0	28	469	0	1	0	0
995	3	49	18	0	28	645	1	0	0	0
995	3	32	22	0	28	469	0	1	0	0
995	3	26	23	0	28	469	0	1	0	0
995	3	52	32	0	28	277	2	0	1	0
995	5	18	2	0	6	645	0	1	1	0
995	4	21	1	0	12	1239	0	1	1	0
996	3	34	4	0	4	61	0	1	0	0
996	3	15	8	0	28	645	0	1	1	0
996	3	31	24	0	28	645	0	1	1	0
996	3	13	31	0	28	645	0	1	1	0
996	11	40	3	0	6	209	0	1	1	0
997	3	34	4	0	4	41	0	1	0	0
997	3	60	17	0	28	469	0	1	0	0
997	3	8	29	0	28	549	1	0	0	0
997	3	58	30	0	28	469	0	1	0	0
997	3	14	34	0	28	549	1	0	0	0
997	3	29	40	0	28	469	0	1	0	0
997	5	11	3	0	8	437	0	1	1	0
997	5	51	5	0	16	967	0	1	1	0
997	8	43	1	0	6	209	0	1	1	0
997	2	35	1	0	6	209	0	1	1	0
997	2	37	2	0	2	87	0	1	0	0
998	3	34	4	0	4	61	0	1	0	0
998	3	49	18	0	28	645	0	1	0	0
998	3	3	20	0	28	373	2	0	1	0
998	3	52	32	0	28	277	1	0	0	0
998	4	24	3	0	12	1239	0	1	1	0
999	3	34	4	0	4	26	0	1	0	0
999	3	10	5	0	2	18	0	1	1	0
999	3	54	7	0	28	469	2	0	1	0
999	3	49	18	0	28	549	3	0	1	0
999	3	9	19	0	28	277	0	1	1	0
999	3	32	22	0	28	469	2	0	1	0
999	3	26	23	0	28	469	2	0	1	0
999	3	53	35	0	28	469	1	0	0	0
999	3	25	37	0	28	277	0	1	1	0
999	3	33	38	0	28	277	0	1	1	0
999	9	20	1	0	4	453	0	1	1	0
