% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.571214	3	40	33	1.49362e-10	17.3856	0
0.571214	3	49	18	4.76199e-10	196.709	0
0.571214	3	52	32	1.74385e-10	0.4057	0
0.571214	3	53	35	2.11121e-10	3.84224	0
0.571214	3	54	7	4.51516e-10	18.8214	0
0.571214	3	55	1	6.25513e-10	67.863	0
0.571214	3	56	21	1.58508e-10	13.0434	0
0.571214	3	58	30	5.00529e-10	27.2717	0
0.571214	3	59	6	2.66891e-10	19.0631	0
0.571214	3	60	17	3.9706e-10	117.273	0
0.571214	4	21	1	6.18706e-10	1.30435e+06	0
0.571214	4	23	5	6.55404e-10	1.38171e+06	0
0.571214	4	24	3	5.91134e-10	1.24622e+06	0
0.571214	4	29	2	2.12979e-10	448999	0
0.571214	4	30	4	1.06472e-09	2.24462e+06	0
0.571214	5	11	3	5.95666e-10	1.25577e+06	0
0.571214	5	12	4	5.82023e-10	1.22701e+06	0
0.571214	5	18	2	4.26367e-10	898862	0
0.571214	5	19	1	6.43637e-12	13569.1	0
0.571214	5	51	5	6.58134e-10	1.38747e+06	0
0.571214	6	4	1	1.15105e-10	242662	0
0.571214	6	6	2	3.29141e-10	693891	0
0.571214	6	41	3	6.74803e-06	1.42261e+10	0
0.571214	7	42	3	6.74803e-06	1.42261e+10	0
0.571214	7	44	1	6.74803e-06	1.42261e+10	0
0.571214	7	50	2	1.87944e-10	396221	0
0.571214	8	16	3	7.49758e-11	0.205484	0
0.571214	8	17	2	1.70243e-09	11.3335	0
0.571214	8	43	1	6.74803e-06	44062.5	0
0.571214	9	20	1	9.03617e-10	1.90499e+06	0
0.571214	10	36	1	1.64256e-10	0.803847	0
0.571214	10	38	2	5.66713e-10	3.29058	0
0.571214	10	45	3	6.74803e-06	44069.6	0
0.571214	11	46	2	6.74803e-06	1.42261e+10	0
0.571214	11	57	1	5.47295e-10	1.1538e+06	0
0.571214	12	47	1	6.74803e-06	44122.9	0
0.571214	13	22	2	2.07422e-10	437284	0
0.571214	13	48	1	6.74803e-06	1.42261e+10	0
0.572214	1	2	1	2.87918e-10	606985	0
0.572214	1	5	2	5.40921e-10	1.14036e+06	0
0.572214	2	35	1	6.57197e-10	3.33032	0
0.572214	2	37	2	4.0049e-10	1.57136	0
0.572214	2	39	3	1.72853e-10	0.278257	0
0.572214	3	1	39	4.61741e-10	20.3411	0
0.572214	3	3	20	5.06746e-10	16.5419	0
0.572214	3	7	3	3.80542e-10	10.1893	0
0.572214	3	8	29	7.98855e-10	52.1447	0
0.572214	3	9	19	4.98243e-10	25.5096	0
0.572214	3	10	5	1.89008e-10	7.48181	0
0.572214	3	13	31	3.70747e-10	3.36883	0
0.572214	3	14	34	4.05627e-10	3.5661	0
0.572214	3	15	8	4.34232e-10	4.03637	0
0.572214	3	25	37	1.91484e-10	0.743121	0
0.572214	3	26	23	1.9162e-10	0.333137	0
0.572214	3	27	2	1.90741e-10	0.30352	0
0.572214	3	28	28	3.96467e-10	15.7263	0
0.572214	3	31	24	3.6293e-10	1.52657	0
0.572214	3	32	22	4.96651e-10	2.16584	0
0.572214	3	33	38	2.3557e-10	0.510245	0
0.572214	3	34	4	2.25374e-10	1.90586	0
0.572214	3	40	33	1.49124e-10	0.313595	0
0.572214	3	49	18	4.76199e-10	22.2813	0
0.572214	3	52	32	1.74385e-10	0.372109	0
0.572214	3	53	35	2.10824e-10	0.354723	0
0.572214	3	54	7	4.51466e-10	55.4851	0
0.572214	3	55	1	6.25513e-10	4.0676	0
0.572214	3	56	21	1.58227e-10	6.84008	0
0.572214	3	58	30	5.00431e-10	2.13617	0
0.572214	3	59	6	2.66733e-10	1.49157	0
0.572214	3	60	17	3.9706e-10	10.9577	0
0.572214	4	21	1	6.18706e-10	3.17993	0
0.572214	4	23	5	6.55404e-10	3.27235	0
0.572214	4	24	3	5.91134e-10	3.12508	0
0.572214	4	29	2	2.1273e-10	0.721226	0
0.572214	4	30	4	1.06472e-09	9.34243	0
0.572214	5	11	3	5.95666e-10	1.25577e+06	0
0.572214	5	12	4	5.82023e-10	1.22701e+06	0
0.572214	5	18	2	4.26139e-10	898380	0
0.572214	5	19	1	6.43637e-12	13569.1	0
0.572214	5	51	5	6.58134e-10	1.38747e+06	0
0.572214	6	4	1	1.1479e-10	241999	0
0.572214	6	6	2	3.29141e-10	693891	0
0.572214	6	41	3	6.74803e-06	1.42261e+10	0
0.572214	7	42	3	6.74803e-06	1.42261e+10	0
0.572214	7	44	1	6.74803e-06	1.42261e+10	0
0.572214	7	50	2	1.87551e-10	395393	0
0.572214	8	16	3	7.49758e-11	0.183945	0
0.572214	8	17	2	1.70243e-09	9.14885	0
0.572214	8	43	1	6.74803e-06	35093.9	0
0.572214	9	20	1	9.03617e-10	4.40374	0
0.572214	10	36	1	1.64256e-10	346282	0
0.572214	10	38	2	5.66713e-10	1.19474e+06	0
0.572214	10	45	3	6.74803e-06	1.42261e+10	0
0.572214	11	46	2	6.74803e-06	1.42261e+10	0
0.572214	11	57	1	5.46558e-10	1.15224e+06	0
0.572214	12	47	1	6.74803e-06	1.42261e+10	0
0.572214	13	22	2	2.07144e-10	436699	0
0.572214	13	48	1	6.74803e-06	1.42261e+10	0
0.573214	1	2	1	2.8778e-10	606694	0
0.573214	1	5	2	5.40921e-10	1.14036e+06	0
0.573214	2	35	1	6.57197e-10	1.38549e+06	0
0.573214	2	37	2	4.00076e-10	843435	0
0.573214	2	39	3	1.72536e-10	363737	0
0.573214	3	1	39	4.61741e-10	11.9797	0
0.573214	3	3	20	5.06746e-10	8.9183	0
0.573214	3	7	3	3.80542e-10	4.58819	0
0.573214	3	8	29	7.98855e-10	16.8739	0
0.573214	3	9	19	4.98243e-10	12.023	0
0.573214	3	10	5	1.89008e-10	4.68287	0
0.573214	3	13	31	3.70747e-10	1.68355	0
0.573214	3	14	34	4.05627e-10	1.46238	0
0.573214	3	15	8	4.34232e-10	1.54418	0
0.573214	3	25	37	1.91484e-10	0.735288	0
0.573214	3	26	23	1.91362e-10	0.328886	0
0.573214	3	27	2	1.90741e-10	0.298414	0
0.573214	3	28	28	3.96467e-10	8.76867	0
0.573214	3	31	24	3.62793e-10	11.4666	0
0.573214	3	32	22	4.96651e-10	122.533	0
0.573214	3	33	38	2.35347e-10	15.3746	0
0.573214	3	34	4	2.25106e-10	34.5043	0
0.573214	3	40	33	1.48887e-10	5.37024	0
0.573214	3	49	18	4.76199e-10	12.0836	0
0.573214	3	52	32	1.74385e-10	0.179875	0
0.573214	3	53	35	2.10527e-10	0.349264	0
0.573214	3	54	7	4.51415e-10	24.0436	0
0.573214	3	55	1	6.25513e-10	62.5308	0
0.573214	3	56	21	1.57946e-10	6.50861	0
0.573214	3	58	30	5.00376e-10	2.02635	0
0.573214	3	59	6	2.66575e-10	0.69691	0
0.573214	3	60	17	3.9706e-10	4.87085	0
0.573214	4	21	1	6.18706e-10	3.01015	0
0.573214	4	23	5	6.55404e-10	3.15402	0
0.573214	4	24	3	5.91134e-10	3.03842	0
0.573214	4	29	2	2.1248e-10	0.669812	0
0.573214	4	30	4	1.06472e-09	8.44261	0
0.573214	5	11	3	5.95666e-10	2.69049	0
0.573214	5	12	4	5.82023e-10	2.66678	0
0.573214	5	18	2	4.25911e-10	1.01999	0
0.573214	5	19	1	6.43637e-12	0.0116306	0
0.573214	5	51	5	6.58134e-10	2.64796	0
0.573214	6	4	1	1.14477e-10	0.409992	0
0.573214	6	6	2	3.29141e-10	1.95036	0
0.573214	6	41	3	6.74803e-06	42005.2	0
0.573214	7	42	3	6.74803e-06	1.42261e+10	0
0.573214	7	44	1	6.74803e-06	1.42261e+10	0
0.573214	7	50	2	1.87159e-10	394567	0
0.573214	8	16	3	7.49758e-11	0.191249	0
0.573214	8	17	2	1.70243e-09	3.00136	0
0.573214	8	43	1	6.74803e-06	8749.38	0
0.573214	9	20	1	9.03617e-10	1.90499e+06	0
0.573214	10	36	1	1.64256e-10	346282	0
0.573214	10	38	2	5.66713e-10	1.19474e+06	0
0.573214	10	45	3	6.74803e-06	1.42261e+10	0
0.573214	11	46	2	6.74803e-06	1.42261e+10	0
0.573214	11	57	1	5.4582e-10	1.15069e+06	0
0.573214	12	47	1	6.74803e-06	1.42261e+10	0
0.573214	13	22	2	2.06867e-10	436114	0
0.573214	13	48	1	6.74803e-06	1.42261e+10	0
0.574214	1	2	1	2.87642e-10	606403	0
0.574214	1	5	2	5.40921e-10	1.14036e+06	0
0.574214	2	35	1	6.57197e-10	3.1569	0
0.574214	2	37	2	3.99663e-10	1.47115	0
0.574214	2	39	3	1.72219e-10	0.275936	0
0.574214	3	1	39	4.61741e-10	7.46773	0
0.574214	3	3	20	5.06746e-10	12.1045	0
0.574214	3	7	3	3.80542e-10	10.9784	0
0.574214	3	8	29	7.98855e-10	36.3363	0
0.574214	3	9	19	4.98243e-10	10.2922	0
0.574214	3	10	5	1.89008e-10	1.49947	0
0.574214	3	13	31	3.70747e-10	2.00125	0
0.574214	3	14	34	4.05627e-10	1.81206	0
0.574214	3	15	8	4.34232e-10	1.87949	0
0.574214	3	25	37	1.91484e-10	14.1725	0
0.574214	3	26	23	1.91105e-10	13.8297	0
0.574214	3	27	2	1.90741e-10	10.0371	0
0.574214	3	28	28	3.96467e-10	12.1847	0
0.574214	3	31	24	3.62657e-10	1.42178	0
0.574214	3	32	22	4.96651e-10	2.182	0
0.574214	3	33	38	2.35124e-10	0.502246	0
0.574214	3	34	4	2.24839e-10	1.8623	0
0.574214	3	40	33	1.4865e-10	0.301517	0
0.574214	3	49	18	4.76199e-10	8.39491	0
0.574214	3	52	32	1.74385e-10	0.316547	0
0.574214	3	53	35	2.10231e-10	13.357	0
0.574214	3	54	7	4.51364e-10	21.0139	0
0.574214	3	55	1	6.25513e-10	4.28826	0
0.574214	3	56	21	1.57666e-10	4.25586	0
0.574214	3	58	30	5.00376e-10	20.6433	0
0.574214	3	59	6	2.66417e-10	0.74394	0
0.574214	3	60	17	3.9706e-10	11.6941	0
0.574214	4	21	1	6.18706e-10	1.30435e+06	0
0.574214	4	23	5	6.55404e-10	1.38171e+06	0
0.574214	4	24	3	5.91134e-10	1.24622e+06	0
0.574214	4	29	2	2.12232e-10	447423	0
0.574214	4	30	4	1.06472e-09	2.24462e+06	0
0.574214	5	11	3	5.95666e-10	3.05234	0
0.574214	5	12	4	5.82023e-10	3.0239	0
0.574214	5	18	2	4.25683e-10	1.7507	0
0.574214	5	19	1	6.43637e-12	0.012442	0
0.574214	5	51	5	6.58134e-10	3.15658	0
0.574214	6	4	1	1.14165e-10	240680	0
0.574214	6	6	2	3.29141e-10	693891	0
0.574214	6	41	3	6.74803e-06	1.42261e+10	0
0.574214	7	42	3	6.74803e-06	41176.2	0
0.574214	7	44	1	6.74803e-06	41176.2	0
0.574214	7	50	2	1.86769e-10	0.779826	0
0.574214	8	16	3	7.49758e-11	158063	0
0.574214	8	17	2	1.70243e-09	3.58904e+06	0
0.574214	8	43	1	6.74803e-06	1.42261e+10	0
0.574214	9	20	1	9.03617e-10	1.90499e+06	0
0.574214	10	36	1	1.64256e-10	346282	0
0.574214	10	38	2	5.66713e-10	1.19474e+06	0
0.574214	10	45	3	6.74803e-06	1.42261e+10	0
0.574214	11	46	2	6.74803e-06	1.42261e+10	0
0.574214	11	57	1	5.45083e-10	1.14913e+06	0
0.574214	12	47	1	6.74803e-06	1.42261e+10	0
0.574214	13	22	2	2.06589e-10	435529	0
0.574214	13	48	1	6.74803e-06	1.42261e+10	0
0.575214	1	2	1	2.87504e-10	606112	0
0.575214	1	5	2	5.40921e-10	1.14036e+06	0
0.575214	2	35	1	6.57197e-10	3.32897	0
0.575214	2	37	2	3.99249e-10	1.57088	0
0.575214	2	39	3	1.71903e-10	0.275365	0
0.575214	3	1	39	4.61741e-10	13.531	0
0.575214	3	3	20	5.06746e-10	7.23394	0
0.575214	3	7	3	3.80542e-10	3.40841	0
0.575214	3	8	29	7.98855e-10	18.2149	0
0.575214	3	9	19	4.98243e-10	13.4884	0
0.575214	3	10	5	1.89008e-10	4.06738	0
0.575214	3	13	31	3.70747e-10	3.53677	0
0.575214	3	14	34	4.05627e-10	9.53466	0
0.575214	3	15	8	4.34232e-10	10.1522	0
0.575214	3	25	37	1.91484e-10	0.742253	0
0.575214	3	26	23	1.90848e-10	0.329751	0
0.575214	3	27	2	1.90741e-10	0.303551	0
0.575214	3	28	28	3.96467e-10	15.9183	0
0.575214	3	31	24	3.62521e-10	1.53736	0
0.575214	3	32	22	4.96651e-10	2.17382	0
0.575214	3	33	38	2.34901e-10	0.50679	0
0.575214	3	34	4	2.24571e-10	1.84144	0
0.575214	3	40	33	1.48413e-10	0.312674	0
0.575214	3	49	18	4.76199e-10	13.6736	0
0.575214	3	52	32	1.74385e-10	4.4395	0
0.575214	3	53	35	2.09935e-10	0.351293	0
0.575214	3	54	7	4.51313e-10	57.2844	0
0.575214	3	55	1	6.25513e-10	4.13905	0
0.575214	3	56	21	1.57387e-10	7.1691	0
0.575214	3	58	30	5.00376e-10	2.13736	0
0.575214	3	59	6	2.66259e-10	1.60143	0
0.575214	3	60	17	3.9706e-10	3.64979	0
0.575214	4	21	1	6.18706e-10	3.18107	0
0.575214	4	23	5	6.55404e-10	3.27205	0
0.575214	4	24	3	5.91134e-10	3.12355	0
0.575214	4	29	2	2.11983e-10	0.720138	0
0.575214	4	30	4	1.06472e-09	9.34978	0
0.575214	5	11	3	5.95666e-10	1.25577e+06	0
0.575214	5	12	4	5.82023e-10	1.22701e+06	0
0.575214	5	18	2	4.25455e-10	896939	0
0.575214	5	19	1	6.43637e-12	13569.1	0
0.575214	5	51	5	6.58134e-10	1.38747e+06	0
0.575214	6	4	1	1.13854e-10	0.367038	0
0.575214	6	6	2	3.29141e-10	1.66679	0
0.575214	6	41	3	6.74803e-06	36519.5	0
0.575214	7	42	3	6.74803e-06	1.42261e+10	0
0.575214	7	44	1	6.74803e-06	1.42261e+10	0
0.575214	7	50	2	1.86379e-10	392921	0
0.575214	8	16	3	7.49758e-11	158063	0
0.575214	8	17	2	1.70243e-09	3.58904e+06	0
0.575214	8	43	1	6.74803e-06	1.42261e+10	0
0.575214	9	20	1	9.03617e-10	4.61688	0
0.575214	10	36	1	1.64256e-10	346282	0
0.575214	10	38	2	5.66713e-10	1.19474e+06	0
0.575214	10	45	3	6.74803e-06	1.42261e+10	0
0.575214	11	46	2	6.74803e-06	1.42261e+10	0
0.575214	11	57	1	5.44345e-10	1.14758e+06	0
0.575214	12	47	1	6.74803e-06	1.42261e+10	0
0.575214	13	22	2	2.06312e-10	434944	0
0.575214	13	48	1	6.74803e-06	1.42261e+10	0
0.576214	1	2	1	2.87366e-10	0.62595	0
0.576214	1	5	2	5.40921e-10	2.73506	0
0.576214	2	35	1	6.57197e-10	1.38549e+06	0
0.576214	2	37	2	3.98836e-10	840821	0
0.576214	2	39	3	1.71588e-10	361739	0
0.576214	3	1	39	4.61741e-10	1.56587	0
0.576214	3	3	20	5.06746e-10	1.93892	0
0.576214	3	7	3	3.80542e-10	1.87351	0
0.576214	3	8	29	7.98855e-10	4.20394	0
0.576214	3	9	19	4.98243e-10	1.71964	0
0.576214	3	10	5	1.89008e-10	0.254562	0
0.576214	3	13	31	3.70747e-10	9.69283	0
0.576214	3	14	34	4.05627e-10	24.1997	0
0.576214	3	15	8	4.34232e-10	25.3726	0
0.576214	3	25	37	1.91484e-10	0.656517	0
0.576214	3	26	23	1.90592e-10	0.319557	0
0.576214	3	27	2	1.90741e-10	0.264398	0
0.576214	3	28	28	3.96467e-10	4.00226	0
0.576214	3	31	24	3.62384e-10	3.59162	0
0.576214	3	32	22	4.96651e-10	8.7181	0
0.576214	3	33	38	2.34678e-10	5.76643	0
0.576214	3	34	4	2.24305e-10	6.30328	0
0.576214	3	40	33	1.48177e-10	0.0239669	0
0.576214	3	49	18	4.76199e-10	1.62365	0
0.576214	3	52	32	1.74385e-10	13.1272	0
0.576214	3	53	35	2.0964e-10	0.334138	0
0.576214	3	54	7	4.51261e-10	8.64658	0
0.576214	3	55	1	6.25513e-10	11.211	0
0.576214	3	56	21	1.57109e-10	0.196157	0
0.576214	3	58	30	5.00376e-10	1.77024	0
0.576214	3	59	6	2.66101e-10	10.1369	0
0.576214	3	60	17	3.9706e-10	1.89145	0
0.576214	4	21	1	6.18706e-10	2.09456	0
0.576214	4	23	5	6.55404e-10	2.83004	0
0.576214	4	24	3	5.91134e-10	2.87771	0
0.576214	4	29	2	2.11734e-10	0.521714	0
0.576214	4	30	4	1.06472e-09	2.76112	0
0.576214	5	11	3	5.95666e-10	1.25577e+06	0
0.576214	5	12	4	5.82023e-10	1.22701e+06	0
0.576214	5	18	2	4.25228e-10	896459	0
0.576214	5	19	1	6.43637e-12	13569.1	0
0.576214	5	51	5	6.58134e-10	1.38747e+06	0
0.576214	6	4	1	1.13544e-10	239372	0
0.576214	6	6	2	3.29141e-10	693891	0
0.576214	6	41	3	6.74803e-06	1.42261e+10	0
0.576214	7	42	3	6.74803e-06	29965.7	0
0.576214	7	44	1	6.74803e-06	31808.8	0
0.576214	7	50	2	1.8599e-10	0.707691	0
0.576214	8	16	3	7.49758e-11	158063	0
0.576214	8	17	2	1.70243e-09	3.58904e+06	0
0.576214	8	43	1	6.74803e-06	1.42261e+10	0
0.576214	9	20	1	9.03617e-10	1.90499e+06	0
0.576214	10	36	1	1.64256e-10	346282	0
0.576214	10	38	2	5.66713e-10	1.19474e+06	0
0.576214	10	45	3	6.74803e-06	1.42261e+10	0
0.576214	11	46	2	6.74803e-06	41123	0
0.576214	11	57	1	5.43608e-10	2.66969	0
0.576214	12	47	1	6.74803e-06	1.42261e+10	0
0.576214	13	22	2	2.06034e-10	0.4045	0
0.576214	13	48	1	6.74803e-06	8819.37	0
0.577214	1	2	1	2.87228e-10	605530	0
0.577214	1	5	2	5.40921e-10	1.14036e+06	0
0.577214	2	35	1	6.57197e-10	2.2432	0
0.577214	2	37	2	3.98424e-10	0.976688	0
0.577214	2	39	3	1.71273e-10	0.251992	0
0.577214	3	1	39	4.61741e-10	11.5744	0
0.577214	3	3	20	5.06746e-10	6.60863	0
0.577214	3	7	3	3.80542e-10	3.29698	0
0.577214	3	8	29	7.98855e-10	15.5025	0
0.577214	3	9	19	4.98243e-10	11.6265	0
0.577214	3	10	5	1.89008e-10	3.72813	0
0.577214	3	13	31	3.70747e-10	1.69446	0
0.577214	3	14	34	4.05627e-10	1.71693	0
0.577214	3	15	8	4.34232e-10	1.7817	0
0.577214	3	25	37	1.91484e-10	0.713924	0
0.577214	3	26	23	1.90336e-10	0.312496	0
0.577214	3	27	2	1.90741e-10	0.258044	0
0.577214	3	28	28	3.96467e-10	3.23658	0
0.577214	3	31	24	3.62248e-10	1.01863	0
0.577214	3	32	22	4.96651e-10	1.71027	0
0.577214	3	33	38	2.34456e-10	0.391399	0
0.577214	3	34	4	2.24038e-10	0.531592	0
0.577214	3	40	33	1.47941e-10	0.021732	0
0.577214	3	49	18	4.76199e-10	11.7163	0
0.577214	3	52	32	1.74385e-10	0.310877	0
0.577214	3	53	35	2.09345e-10	0.325888	0
0.577214	3	54	7	4.51209e-10	7.59244	0
0.577214	3	55	1	6.25513e-10	3.15601	0
0.577214	3	56	21	1.56831e-10	0.186077	0
0.577214	3	58	30	5.00376e-10	1.70172	0
0.577214	3	59	6	2.65944e-10	0.698737	0
0.577214	3	60	17	3.9706e-10	3.53769	0
0.577214	4	21	1	6.18706e-10	1.97386	0
0.577214	4	23	5	6.55404e-10	2.66731	0
0.577214	4	24	3	5.91134e-10	2.72834	0
0.577214	4	29	2	2.11486e-10	0.489138	0
0.577214	4	30	4	1.06472e-09	2.63521	0
0.577214	5	11	3	5.95666e-10	2.79484	0
0.577214	5	12	4	5.82023e-10	2.75759	0
0.577214	5	18	2	4.25e-10	1.67088	0
0.577214	5	19	1	6.43637e-12	0.0121087	0
0.577214	5	51	5	6.58134e-10	2.96005	0
0.577214	6	4	1	1.13236e-10	0.359549	0
0.577214	6	6	2	3.29141e-10	1.63925	0
0.577214	6	41	3	6.74803e-06	36026.6	0
0.577214	7	42	3	6.74803e-06	1.42261e+10	0
0.577214	7	44	1	6.74803e-06	1.42261e+10	0
0.577214	7	50	2	1.85602e-10	391283	0
0.577214	8	16	3	7.49758e-11	158063	0
0.577214	8	17	2	1.70243e-09	3.58904e+06	0
0.577214	8	43	1	6.74803e-06	1.42261e+10	0
0.577214	9	20	1	9.03617e-10	1.90499e+06	0
0.577214	10	36	1	1.64256e-10	0.362737	0
0.577214	10	38	2	5.66713e-10	2.7747	0
0.577214	10	45	3	6.74803e-06	8603.53	0
0.577214	11	46	2	6.74803e-06	8438.7	0
0.577214	11	57	1	5.4287e-10	2.18541	0
0.577214	12	47	1	6.74803e-06	1.42261e+10	0
0.577214	13	22	2	2.05757e-10	0.386012	0
0.577214	13	48	1	6.74803e-06	8520.65	0
0.578214	1	2	1	2.8709e-10	0.619218	0
0.578214	1	5	2	5.40921e-10	2.56112	0
0.578214	2	35	1	6.57197e-10	2.97692	0
0.578214	2	37	2	3.98011e-10	1.41385	0
0.578214	2	39	3	1.70959e-10	0.266869	0
0.578214	3	1	39	4.61741e-10	1.66476	0
0.578214	3	3	20	5.06746e-10	1.86697	0
0.578214	3	7	3	3.80542e-10	1.70541	0
0.578214	3	8	29	7.98855e-10	4.33899	0
0.578214	3	9	19	4.98243e-10	1.80936	0
0.578214	3	10	5	1.89008e-10	0.255544	0
0.578214	3	13	31	3.70747e-10	1.95187	0
0.578214	3	14	34	4.05627e-10	1.77453	0
0.578214	3	15	8	4.34232e-10	1.84149	0
0.578214	3	25	37	1.91484e-10	4.32034	0
0.578214	3	26	23	1.9008e-10	13.3541	0
0.578214	3	27	2	1.90741e-10	9.78175	0
0.578214	3	28	28	3.96467e-10	9.63819	0
0.578214	3	31	24	3.62111e-10	1.37179	0
0.578214	3	32	22	4.96651e-10	2.07544	0
0.578214	3	33	38	2.34234e-10	0.481449	0
0.578214	3	34	4	2.23772e-10	1.49498	0
0.578214	3	40	33	1.47706e-10	0.295011	0
0.578214	3	49	18	4.76199e-10	1.72017	0
0.578214	3	52	32	1.74385e-10	0.314586	0
0.578214	3	53	35	2.09051e-10	12.8484	0
0.578214	3	54	7	4.51156e-10	13.0465	0
0.578214	3	55	1	6.25513e-10	4.02599	0
0.578214	3	56	21	1.56553e-10	3.39189	0
0.578214	3	58	30	5.00376e-10	13.8492	0
0.578214	3	59	6	2.65786e-10	0.733489	0
0.578214	3	60	17	3.9706e-10	1.74049	0
0.578214	4	21	1	6.18706e-10	1.30435e+06	0
0.578214	4	23	5	6.55404e-10	1.38171e+06	0
0.578214	4	24	3	5.91134e-10	1.24622e+06	0
0.578214	4	29	2	2.11238e-10	445329	0
0.578214	4	30	4	1.06472e-09	2.24462e+06	0
0.578214	5	11	3	5.95666e-10	2.9991	0
0.578214	5	12	4	5.82023e-10	2.97053	0
0.578214	5	18	2	4.24773e-10	1.71862	0
0.578214	5	19	1	6.43637e-12	0.0123268	0
0.578214	5	51	5	6.58134e-10	3.10461	0
0.578214	6	4	1	1.12928e-10	238074	0
0.578214	6	6	2	3.29141e-10	693891	0
0.578214	6	41	3	6.74803e-06	1.42261e+10	0
0.578214	7	42	3	6.74803e-06	31906.9	0
0.578214	7	44	1	6.74803e-06	34004.9	0
0.578214	7	50	2	1.85215e-10	0.723652	0
0.578214	8	16	3	7.49758e-11	158063	0
0.578214	8	17	2	1.70243e-09	3.58904e+06	0
0.578214	8	43	1	6.74803e-06	1.42261e+10	0
0.578214	9	20	1	9.03617e-10	1.90499e+06	0
0.578214	10	36	1	1.64256e-10	346282	0
0.578214	10	38	2	5.66713e-10	1.19474e+06	0
0.578214	10	45	3	6.74803e-06	1.42261e+10	0
0.578214	11	46	2	6.74803e-06	1.42261e+10	0
0.578214	11	57	1	5.42133e-10	1.14292e+06	0
0.578214	12	47	1	6.74803e-06	1.42261e+10	0
0.578214	13	22	2	2.05479e-10	433188	0
0.578214	13	48	1	6.74803e-06	1.42261e+10	0
0.579214	1	2	1	2.86952e-10	0.637135	0
0.579214	1	5	2	5.40921e-10	2.78806	0
0.579214	2	35	1	6.57197e-10	1.38549e+06	0
0.579214	2	37	2	3.97598e-10	838211	0
0.579214	2	39	3	1.70646e-10	359754	0
0.579214	3	1	39	4.61741e-10	1.6638	0
0.579214	3	3	20	5.06746e-10	1.98968	0
0.579214	3	7	3	3.80542e-10	1.92728	0
0.579214	3	8	29	7.98855e-10	4.35119	0
0.579214	3	9	19	4.98243e-10	1.80722	0
0.579214	3	10	5	1.89008e-10	0.258728	0
0.579214	3	13	31	3.70747e-10	1.95108	0
0.579214	3	14	34	4.05627e-10	2.00412	0
0.579214	3	15	8	4.34232e-10	2.04885	0
0.579214	3	25	37	1.91484e-10	4.7125	0
0.579214	3	26	23	1.89825e-10	17.546	0
0.579214	3	27	2	1.90741e-10	11.8443	0
0.579214	3	28	28	3.96467e-10	10.855	0
0.579214	3	31	24	3.61975e-10	8.61128	0
0.579214	3	32	22	4.96651e-10	16.4804	0
0.579214	3	33	38	2.34012e-10	1.76399	0
0.579214	3	34	4	2.23506e-10	0.721577	0
0.579214	3	40	33	1.47471e-10	4.11622	0
0.579214	3	49	18	4.76199e-10	1.71801	0
0.579214	3	52	32	1.74385e-10	0.325534	0
0.579214	3	53	35	2.08757e-10	16.3222	0
0.579214	3	54	7	4.51103e-10	15.0097	0
0.579214	3	55	1	6.25513e-10	37.5079	0
0.579214	3	56	21	1.56277e-10	4.16647	0
0.579214	3	58	30	5.00376e-10	15.9269	0
0.579214	3	59	6	2.65628e-10	0.751484	0
0.579214	3	60	17	3.9706e-10	1.95009	0
0.579214	4	21	1	6.18706e-10	1.30435e+06	0
0.579214	4	23	5	6.55404e-10	1.38171e+06	0
0.579214	4	24	3	5.91134e-10	1.24622e+06	0
0.579214	4	29	2	2.10991e-10	444807	0
0.579214	4	30	4	1.06472e-09	2.24462e+06	0
0.579214	5	11	3	5.95666e-10	3.14149	0
0.579214	5	12	4	5.82023e-10	3.109	0
0.579214	5	18	2	4.24546e-10	1.85837	0
0.579214	5	19	1	6.43637e-12	0.0127823	0
0.579214	5	51	5	6.58134e-10	3.28731	0
0.579214	6	4	1	1.12622e-10	237428	0
0.579214	6	6	2	3.29141e-10	693891	0
0.579214	6	41	3	6.74803e-06	1.42261e+10	0
0.579214	7	42	3	6.74803e-06	33037.7	0
0.579214	7	44	1	6.74803e-06	35292.3	0
0.579214	7	50	2	1.84829e-10	0.746473	0
0.579214	8	16	3	7.49758e-11	158063	0
0.579214	8	17	2	1.70243e-09	3.58904e+06	0
0.579214	8	43	1	6.74803e-06	1.42261e+10	0
0.579214	9	20	1	9.03617e-10	1.90499e+06	0
0.579214	10	36	1	1.64256e-10	0.695701	0
0.579214	10	38	2	5.66713e-10	2.95257	0
0.579214	10	45	3	6.74803e-06	36474.6	0
0.579214	11	46	2	6.74803e-06	1.42261e+10	0
0.579214	11	57	1	5.41395e-10	1.14136e+06	0
0.579214	12	47	1	6.74803e-06	1.42261e+10	0
0.579214	13	22	2	2.05201e-10	432602	0
0.579214	13	48	1	6.74803e-06	1.42261e+10	0
0.580214	1	2	1	2.86814e-10	604658	0
0.580214	1	5	2	5.40921e-10	1.14036e+06	0
0.580214	2	35	1	6.57197e-10	1.38549e+06	0
0.580214	2	37	2	3.97186e-10	837342	0
0.580214	2	39	3	1.70334e-10	359095	0
0.580214	3	1	39	4.61741e-10	11.9556	0
0.580214	3	3	20	5.06746e-10	8.88745	0
0.580214	3	7	3	3.80542e-10	4.56918	0
0.580214	3	8	29	7.98855e-10	16.7883	0
0.580214	3	9	19	4.98243e-10	11.994	0
