% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
263	3	27	2	0	0	165	0	1	0
263	4	23	5	0	0	165	0	1	0
263	6	41	3	0	0	165	0	1	0
264	3	59	6	0	0	165	0	1	0
264	4	30	4	0	0	165	0	1	0
264	5	19	1	0	0	165	0	1	0
264	11	46	2	0	0	165	0	1	0
264	13	22	2	0	0	165	0	1	0
265	1	2	1	0	0	165	0	1	0
265	2	37	2	0	0	165	0	1	0
265	5	12	4	0	0	165	0	1	0
265	10	36	1	0	0	165	0	1	0
265	13	48	1	0	0	165	0	1	0
266	2	39	3	0	0	165	0	1	0
266	7	50	2	0	0	165	0	1	0
267	1	5	2	0	0	165	0	1	0
267	3	54	7	0	0	165	0	1	0
267	6	4	1	0	0	165	0	1	0
267	7	42	3	0	0	165	0	1	0
267	8	16	3	0	0	165	0	1	0
267	10	38	2	0	0	165	0	1	0
268	3	32	22	0	0	165	0	1	0
268	4	21	1	0	28	4395	0	1	0
268	5	18	2	0	28	4395	0	1	0
268	8	17	2	0	28	4395	0	1	0
268	11	57	1	0	28	4395	0	1	0
269	3	15	8	0	28	4395	0	1	0
269	10	45	3	0	28	4395	0	1	0
269	12	47	1	0	28	4395	0	1	0
270	2	35	1	0	28	4395	0	1	0
270	3	55	1	0	28	4395	0	1	0
270	4	29	2	0	28	4395	0	1	0
270	6	6	2	0	28	4395	0	1	0
270	8	43	1	0	28	4395	0	1	0
271	3	7	3	0	28	4395	0	1	0
271	4	24	3	0	28	4395	0	1	0
271	5	11	3	0	28	4395	0	1	0
272	3	34	4	0	18	1980	0	1	0
272	5	51	5	0	8	839	0	1	0
272	7	44	1	0	28	4395	0	1	0
273	3	60	17	0	28	4395	0	1	0
273	4	23	5	0	8	839	0	1	0
273	6	41	3	0	28	4395	0	1	0
273	9	20	1	0	28	4395	0	1	0
274	3	10	5	0	28	4395	0	1	0
274	4	30	4	0	28	4395	0	1	0
274	5	19	1	0	28	4395	0	1	0
274	11	46	2	0	28	4395	0	1	0
274	13	22	2	0	28	4395	0	1	0
275	1	2	1	0	28	4395	0	1	0
275	2	37	2	0	28	4395	0	1	0
275	3	26	23	0	28	4395	0	1	0
275	4	21	1	0	28	4395	1	0	0
275	5	18	2	0	28	4395	1	0	0
275	8	17	2	0	28	4395	1	0	0
275	10	36	1	0	28	4395	0	1	0
275	11	57	1	0	28	4395	1	0	0
275	13	48	1	0	28	4395	0	1	0
276	2	39	3	0	28	4395	0	1	0
276	3	31	24	0	18	1980	0	1	0
276	5	12	4	0	8	839	0	1	0
276	7	50	2	0	28	4395	0	1	0
277	1	5	2	0	28	4395	0	1	0
277	2	35	1	0	28	4395	1	0	0
277	3	55	1	0	28	4395	1	0	0
277	4	29	2	0	28	4395	1	0	0
277	6	6	2	0	28	4395	1	0	0
277	7	42	3	0	28	4395	0	1	0
277	8	16	3	0	2	269	0	1	0
277	10	38	2	0	28	4395	0	1	0
278	3	7	3	0	28	4395	1	0	0
278	4	24	3	0	28	4395	1	0	0
278	5	11	3	0	28	4395	1	0	0
278	6	4	1	0	6	621	0	1	0
278	8	17	2	0	14	1527	0	1	0
278	11	57	1	0	28	4395	0	1	0
279	3	3	20	0	20	2385	0	1	0
279	4	21	1	0	8	839	0	1	0
279	5	18	2	0	28	4395	0	1	0
279	10	45	3	0	28	4395	0	1	0
279	12	47	1	0	28	4395	0	1	0
280	2	35	1	0	28	4395	0	1	0
280	3	60	17	0	28	4395	1	0	0
280	4	29	2	0	28	4395	0	1	0
280	6	6	2	0	28	4395	0	1	0
280	8	43	1	0	28	4395	0	1	0
280	9	20	1	0	28	4395	1	0	0
281	3	10	5	0	28	4395	1	0	0
281	4	30	4	0	28	4395	1	0	0
281	5	19	1	0	28	4395	1	0	0
281	13	22	2	0	28	4395	1	0	0
282	1	2	1	0	28	4395	1	0	0
282	2	37	2	0	28	4395	1	0	0
282	3	26	23	0	28	4395	1	0	0
282	4	24	3	0	10	935	0	1	0
282	5	51	5	0	8	839	0	1	0
282	7	44	1	0	28	4395	0	1	0
282	10	36	1	0	28	4395	1	0	0
283	2	39	3	0	28	4395	1	0	0
283	3	31	24	0	18	1980	1	0	0
283	4	23	5	0	8	839	0	1	0
283	5	11	3	0	8	839	0	1	0
283	6	41	3	0	28	4395	0	1	0
283	7	50	2	0	28	4395	1	0	0
283	9	20	1	0	28	4395	0	1	0
284	1	5	2	0	28	4395	1	0	0
284	3	58	30	0	12	1191	0	1	0
284	4	30	4	0	28	4395	0	1	0
284	5	19	1	0	4	437	0	1	0
284	10	38	2	0	28	4395	1	0	0
284	11	46	2	0	28	4395	0	1	0
284	13	22	2	0	28	4395	0	1	0
285	1	2	1	0	28	4395	0	1	0
285	2	37	2	0	8	839	0	1	0
285	3	28	28	0	16	1836	0	1	0
285	5	12	4	0	10	935	0	1	0
285	8	17	2	0	14	1527	1	0	0
285	10	36	1	0	28	4395	0	1	0
285	11	57	1	0	28	4395	1	0	0
285	13	48	1	0	28	4395	0	1	0
286	2	39	3	0	28	4395	0	1	0
286	3	13	31	0	14	1527	0	1	0
286	5	18	2	0	28	4395	1	0	0
286	7	50	2	0	28	4395	0	1	0
287	1	5	2	0	28	4395	0	1	0
287	2	35	1	0	28	4395	1	0	0
287	3	8	29	0	20	2385	0	1	0
287	4	29	2	0	28	4395	1	0	0
287	6	6	2	0	28	4395	1	0	0
287	7	42	3	0	28	4395	0	1	0
287	8	16	3	0	2	269	0	1	0
287	10	38	2	0	28	4395	0	1	0
288	3	49	18	0	18	1980	0	1	0
288	4	21	1	0	8	839	0	1	0
288	5	18	2	0	28	4395	0	1	0
288	6	4	1	0	6	621	0	1	0
288	8	17	2	0	14	1527	0	1	0
288	11	57	1	0	28	4395	0	1	0
289	3	33	38	0	24	3182	0	1	0
289	10	45	3	0	28	4395	0	1	0
289	12	47	1	0	28	4395	0	1	0
290	2	35	1	0	8	839	0	1	0
290	3	9	19	0	18	1980	0	1	0
290	6	6	2	0	28	4395	0	1	0
290	8	43	1	0	28	4395	0	1	0
290	9	20	1	0	28	4395	1	0	0
291	3	1	39	0	12	1191	0	1	0
291	4	30	4	0	28	4395	1	0	0
291	5	51	5	0	6	621	0	1	0
291	13	22	2	0	28	4395	1	0	0
292	1	2	1	0	28	4395	1	0	0
292	3	28	28	0	16	1836	1	0	0
292	4	24	3	0	10	935	0	1	0
292	5	11	3	0	8	839	0	1	0
292	7	44	1	0	28	4395	0	1	0
292	10	36	1	0	28	4395	1	0	0
293	2	39	3	0	28	4395	1	0	0
293	3	13	31	0	14	1527	1	0	0
293	4	23	5	0	8	839	0	1	0
293	6	41	3	0	28	4395	0	1	0
293	7	50	2	0	28	4395	1	0	0
293	9	20	1	0	28	4395	0	1	0
294	1	5	2	0	28	4395	1	0	0
294	3	8	29	0	20	2385	1	0	0
294	4	29	2	0	28	4395	0	1	0
294	5	19	1	0	2	269	0	1	0
294	10	38	2	0	28	4395	1	0	0
294	11	46	2	0	28	4395	0	1	0
294	13	22	2	0	28	4395	0	1	0
295	2	37	2	0	8	839	0	1	0
295	3	14	34	0	10	935	0	1	0
295	4	30	4	0	28	4395	0	1	0
295	5	18	2	0	28	4395	1	0	0
295	8	17	2	0	14	1527	1	0	0
295	10	36	1	0	28	4395	0	1	0
295	11	57	1	0	28	4395	1	0	0
295	13	48	1	0	28	4395	0	1	0
296	1	2	1	0	28	4395	0	1	0
296	2	39	3	0	28	4395	0	1	0
296	3	33	38	0	24	3182	1	0	0
296	5	12	4	0	8	839	0	1	0
296	7	42	3	0	28	4395	0	1	0
297	1	5	2	0	28	4395	0	1	0
297	3	52	32	0	28	4395	0	1	0
297	6	6	2	0	28	4395	1	0	0
297	7	50	2	0	28	4395	0	1	0
297	8	16	3	0	2	269	0	1	0
297	10	38	2	0	28	4395	0	1	0
298	3	56	21	0	20	2385	0	1	0
298	4	21	1	0	28	4395	0	1	0
298	5	18	2	0	28	4395	0	1	0
298	6	4	1	0	6	621	0	1	0
298	11	57	1	0	28	4395	0	1	0
298	13	22	2	0	28	4395	2	0	0
299	3	40	33	0	16	1836	0	1	0
299	8	17	2	0	14	1527	0	1	0
299	10	45	3	0	28	4395	0	1	0
299	12	47	1	0	28	4395	0	1	0
300	2	35	1	0	28	4395	0	1	0
300	3	53	35	0	4	437	0	1	0
300	8	43	1	0	28	4395	0	1	0
300	9	20	1	0	28	4395	1	0	0
301	3	25	37	0	6	621	0	1	0
301	4	24	3	0	10	935	0	1	0
301	5	51	5	0	8	839	0	1	0
301	6	6	2	0	28	4395	0	1	0
301	13	22	2	0	28	4395	1	0	0
302	3	14	34	0	10	935	1	0	0
302	4	30	4	0	28	4395	1	0	0
302	5	11	3	0	8	839	0	1	0
302	7	44	1	0	28	4395	0	1	0
302	10	36	1	0	28	4395	1	0	0
303	1	2	1	0	28	4395	1	0	0
303	2	39	3	0	28	4395	1	0	0
303	3	54	7	0	6	621	0	1	0
303	4	23	5	0	8	839	0	1	0
303	6	41	3	0	28	4395	0	1	0
303	9	20	1	0	28	4395	0	1	0
304	1	5	2	0	28	4395	1	0	0
304	3	52	32	0	28	4395	1	0	0
304	4	29	2	0	28	4395	0	1	0
304	5	19	1	0	2	269	0	1	0
304	7	50	2	0	28	4395	1	0	0
304	10	38	2	0	28	4395	1	0	0
304	11	46	2	0	28	4395	0	1	0
304	13	22	2	0	28	4395	0	1	0
305	2	37	2	0	8	839	0	1	0
305	3	56	21	0	20	2385	1	0	0
305	4	21	1	0	28	4395	1	0	0
305	5	18	2	0	28	4395	1	0	0
305	10	36	1	0	28	4395	0	1	0
305	11	57	1	0	28	4395	1	0	0
305	13	22	2	0	28	4395	3	0	0
306	1	2	1	0	28	4395	0	1	0
306	2	39	3	0	28	4395	0	1	0
306	3	32	22	0	18	1980	0	1	0
306	4	30	4	0	8	839	0	1	0
306	5	12	4	0	10	935	0	1	0
306	7	42	3	0	28	4395	0	1	0
306	13	48	1	0	28	4395	0	1	0
307	1	5	2	0	28	4395	0	1	0
307	2	35	1	0	28	4395	1	0	0
307	3	1	39	0	28	4395	0	1	0
307	7	50	2	0	28	4395	0	1	0
307	8	16	3	0	28	4395	0	1	0
307	10	38	2	0	28	4395	0	1	0
308	3	27	2	0	24	3182	0	1	0
308	4	21	1	0	28	4395	0	1	0
308	5	18	2	0	28	4395	0	1	0
308	6	6	2	0	28	4395	1	0	0
308	11	57	1	0	28	4395	0	1	0
308	13	22	2	0	28	4395	2	0	0
309	3	59	6	0	10	935	0	1	0
309	6	4	1	0	28	4395	0	1	0
309	8	17	2	0	14	1527	0	1	0
309	10	45	3	0	28	4395	0	1	0
309	12	47	1	0	28	4395	0	1	0
310	2	35	1	0	28	4395	0	1	0
310	3	58	30	0	14	1527	0	1	0
310	8	43	1	0	28	4395	0	1	0
310	9	20	1	0	28	4395	1	0	0
311	3	14	34	0	14	1527	0	1	0
311	4	24	3	0	10	935	0	1	0
311	5	51	5	0	8	839	0	1	0
311	6	6	2	0	28	4395	0	1	0
311	13	22	2	0	28	4395	1	0	0
312	3	28	28	0	16	1836	0	1	0
312	5	11	3	0	8	839	0	1	0
312	7	44	1	0	28	4395	0	1	0
312	10	36	1	0	28	4395	1	0	0
313	1	2	1	0	28	4395	1	0	0
313	2	39	3	0	28	4395	1	0	0
313	3	32	22	0	18	1980	1	0	0
313	4	23	5	0	8	839	0	1	0
313	6	41	3	0	28	4395	0	1	0
313	9	20	1	0	28	4395	0	1	0
314	1	5	2	0	28	4395	1	0	0
314	3	1	39	0	28	4395	1	0	0
314	4	30	4	0	8	839	0	1	0
314	5	19	1	0	2	269	0	1	0
314	7	50	2	0	28	4395	1	0	0
314	8	16	3	0	28	4395	1	0	0
314	10	38	2	0	28	4395	1	0	0
314	11	46	2	0	28	4395	0	1	0
314	13	22	2	0	2	269	0	1	0
315	2	37	2	0	8	839	0	1	0
315	3	27	2	0	24	3182	1	0	0
315	4	21	1	0	28	4395	1	0	0
315	5	18	2	0	28	4395	1	0	0
315	10	36	1	0	28	4395	0	1	0
315	11	57	1	0	28	4395	1	0	0
315	13	22	2	0	28	4395	3	0	0
316	1	2	1	0	28	4395	0	1	0
316	2	39	3	0	28	4395	0	1	0
316	3	53	35	0	24	3182	0	1	0
316	5	12	4	0	10	935	0	1	0
316	6	4	1	0	28	4395	1	0	0
316	7	42	3	0	28	4395	0	1	0
316	13	48	1	0	28	4395	0	1	0
317	1	5	2	0	28	4395	0	1	0
317	2	35	1	0	28	4395	1	0	0
317	3	13	31	0	24	3182	0	1	0
317	7	50	2	0	28	4395	0	1	0
317	8	16	3	0	28	4395	0	1	0
317	10	38	2	0	28	4395	0	1	0
318	3	14	34	0	14	1527	1	0	0
318	4	21	1	0	28	4395	0	1	0
318	5	18	2	0	28	4395	0	1	0
318	6	6	2	0	28	4395	1	0	0
318	11	57	1	0	28	4395	0	1	0
318	13	22	2	0	28	4395	2	0	0
319	3	54	7	0	24	3182	0	1	0
319	4	29	2	0	28	4395	0	1	0
319	6	4	1	0	28	4395	0	1	0
319	8	17	2	0	14	1527	0	1	0
319	10	45	3	0	28	4395	0	1	0
319	12	47	1	0	28	4395	0	1	0
320	2	35	1	0	28	4395	0	1	0
320	3	31	24	0	18	1980	0	1	0
320	4	29	2	0	28	4395	0	1	0
320	8	43	1	0	28	4395	0	1	0
320	9	20	1	0	28	4395	1	0	0
321	3	7	3	0	22	2769	0	1	0
321	4	24	3	0	28	4395	0	1	0
321	5	51	5	0	8	839	0	1	0
321	6	6	2	0	28	4395	0	1	0
322	3	58	30	0	16	1836	0	1	0
322	5	11	3	0	8	839	0	1	0
322	7	44	1	0	28	4395	0	1	0
322	10	36	1	0	28	4395	1	0	0
323	1	2	1	0	28	4395	1	0	0
323	2	39	3	0	28	4395	1	0	0
323	3	53	35	0	24	3182	1	0	0
323	4	23	5	0	8	839	0	1	0
323	6	41	3	0	28	4395	0	1	0
323	9	20	1	0	28	4395	0	1	0
324	1	5	2	0	28	4395	1	0	0
324	3	13	31	0	24	3182	1	0	0
324	4	30	4	0	28	4395	0	1	0
324	5	19	1	0	2	269	0	1	0
324	7	50	2	0	28	4395	1	0	0
324	8	16	3	0	28	4395	1	0	0
324	10	38	2	0	28	4395	1	0	0
324	11	46	2	0	28	4395	0	1	0
324	13	22	2	0	4	437	0	1	0
325	2	37	2	0	8	839	0	1	0
325	3	25	37	0	16	1836	0	1	0
325	4	21	1	0	28	4395	1	0	0
325	5	18	2	0	28	4395	1	0	0
325	10	36	1	0	28	4395	0	1	0
325	11	57	1	0	28	4395	1	0	0
325	13	22	2	0	28	4395	3	0	0
326	1	2	1	0	28	4395	0	1	0
326	2	39	3	0	28	4395	0	1	0
326	3	54	7	0	24	3182	1	0	0
326	5	12	4	0	10	935	0	1	0
326	6	4	1	0	28	4395	1	0	0
326	7	42	3	0	28	4395	0	1	0
326	13	48	1	0	28	4395	0	1	0
327	1	5	2	0	28	4395	0	1	0
327	2	35	1	0	28	4395	1	0	0
327	3	31	24	0	18	1980	1	0	0
327	7	50	2	0	28	4395	0	1	0
327	8	16	3	0	28	4395	0	1	0
327	10	38	2	0	28	4395	0	1	0
328	3	7	3	0	22	2769	1	0	0
328	4	24	3	0	28	4395	1	0	0
328	5	18	2	0	28	4395	0	1	0
328	6	6	2	0	28	4395	1	0	0
328	11	57	1	0	28	4395	0	1	0
329	3	33	38	0	24	3182	0	1	0
329	4	21	1	0	10	935	0	1	0
329	6	4	1	0	28	4395	0	1	0
329	8	17	2	0	14	1527	0	1	0
329	10	45	3	0	28	4395	0	1	0
329	12	47	1	0	28	4395	0	1	0
330	2	35	1	0	28	4395	0	1	0
330	3	40	33	0	16	1836	0	1	0
330	4	29	2	0	28	4395	0	1	0
330	8	43	1	0	28	4395	0	1	0
330	9	20	1	0	28	4395	1	0	0
331	3	14	34	0	14	1527	0	1	0
331	4	30	4	0	28	4395	1	0	0
331	5	51	5	0	8	839	0	1	0
331	6	6	2	0	28	4395	0	1	0
332	3	25	37	0	16	1836	1	0	0
332	4	24	3	0	10	935	0	1	0
332	5	11	3	0	8	839	0	1	0
332	7	44	1	0	28	4395	0	1	0
332	10	36	1	0	28	4395	1	0	0
333	1	2	1	0	28	4395	1	0	0
333	2	39	3	0	28	4395	1	0	0
333	3	49	18	0	18	1980	0	1	0
333	4	23	5	0	8	839	0	1	0
333	6	41	3	0	28	4395	0	1	0
333	9	20	1	0	28	4395	0	1	0
334	1	5	2	0	28	4395	1	0	0
334	3	9	19	0	18	1980	0	1	0
334	4	30	4	0	28	4395	0	1	0
334	5	19	1	0	2	269	0	1	0
334	7	50	2	0	28	4395	1	0	0
334	8	16	3	0	28	4395	1	0	0
334	10	38	2	0	28	4395	1	0	0
334	11	46	2	0	28	4395	0	1	0
334	13	22	2	0	4	437	0	1	0
335	2	37	2	0	8	839	0	1	0
335	3	53	35	0	24	3182	0	1	0
335	5	18	2	0	28	4395	1	0	0
335	10	36	1	0	28	4395	0	1	0
335	11	57	1	0	28	4395	1	0	0
335	13	48	1	0	28	4395	0	1	0
336	1	2	1	0	28	4395	0	1	0
336	2	39	3	0	28	4395	0	1	0
336	3	33	38	0	24	3182	1	0	0
336	5	12	4	0	10	935	0	1	0
336	6	4	1	0	28	4395	1	0	0
336	7	42	3	0	28	4395	0	1	0
337	1	5	2	0	28	4395	0	1	0
337	2	35	1	0	28	4395	1	0	0
337	3	40	33	0	16	1836	1	0	0
337	7	50	2	0	28	4395	0	1	0
337	8	16	3	0	28	4395	0	1	0
337	10	38	2	0	28	4395	0	1	0
338	3	14	34	0	14	1527	1	0	0
338	4	21	1	0	10	935	0	1	0
338	5	18	2	0	28	4395	0	1	0
338	6	6	2	0	28	4395	1	0	0
338	11	57	1	0	28	4395	0	1	0
339	3	25	37	0	16	1836	2	0	0
339	6	4	1	0	28	4395	0	1	0
339	8	17	2	0	14	1527	0	1	0
339	10	45	3	0	28	4395	0	1	0
339	12	47	1	0	28	4395	0	1	0
340	2	35	1	0	28	4395	0	1	0
340	3	49	18	0	18	1980	1	0	0
340	9	20	1	0	28	4395	1	0	0
341	3	9	19	0	18	1980	1	0	0
341	4	30	4	0	28	4395	1	0	0
341	5	51	5	0	8	839	0	1	0
341	6	6	2	0	28	4395	0	1	0
341	8	16	3	0	28	4395	2	0	0
342	3	53	35	0	24	3182	1	0	0
342	4	24	3	0	10	935	0	1	0
342	5	11	3	0	8	839	0	1	0
342	7	44	1	0	28	4395	0	1	0
342	8	43	1	0	28	4395	0	1	0
342	10	36	1	0	28	4395	1	0	0
343	1	2	1	0	28	4395	1	0	0
343	2	39	3	0	28	4395	1	0	0
343	3	8	29	0	20	2385	0	1	0
343	4	23	5	0	8	839	0	1	0
343	6	41	3	0	28	4395	0	1	0
343	9	20	1	0	28	4395	0	1	0
344	1	5	2	0	28	4395	1	0	0
344	3	40	33	0	16	1836	2	0	0
344	4	30	4	0	28	4395	0	1	0
344	5	19	1	0	2	269	0	1	0
344	7	50	2	0	28	4395	1	0	0
344	8	16	3	0	28	4395	1	0	0
344	10	38	2	0	28	4395	1	0	0
344	11	46	2	0	28	4395	0	1	0
345	3	26	23	0	22	2769	0	1	0
345	4	29	2	0	28	4395	0	1	0
345	5	18	2	0	28	4395	1	0	0
345	10	36	1	0	28	4395	0	1	0
345	11	57	1	0	28	4395	1	0	0
345	13	22	2	0	28	4395	0	1	0
346	1	2	1	0	28	4395	0	1	0
346	2	37	2	0	28	4395	0	1	0
346	3	34	4	0	18	1980	0	1	0
346	5	12	4	0	10	935	0	1	0
346	6	4	1	0	28	4395	1	0	0
346	13	48	1	0	28	4395	0	1	0
347	1	5	2	0	28	4395	0	1	0
347	2	35	1	0	28	4395	1	0	0
347	3	32	22	0	20	2385	0	1	0
347	7	42	3	0	28	4395	0	1	0
347	8	16	3	0	28	4395	0	1	0
347	10	38	2	0	28	4395	0	1	0
348	2	39	3	0	4	437	0	1	0
348	3	27	2	0	24	3182	0	1	0
348	4	21	1	0	28	4395	0	1	0
348	6	6	2	0	28	4395	1	0	0
348	7	50	2	0	28	4395	0	1	0
348	8	16	3	0	28	4395	3	0	0
348	11	57	1	0	28	4395	0	1	0
349	3	59	6	0	10	935	0	1	0
349	5	18	2	0	28	4395	0	1	0
349	6	4	1	0	28	4395	0	1	0
349	8	17	2	0	28	4395	0	1	0
349	10	45	3	0	28	4395	0	1	0
349	12	47	1	0	28	4395	0	1	0
350	2	35	1	0	28	4395	0	1	0
350	3	8	29	0	20	2385	1	0	0
350	9	20	1	0	28	4395	1	0	0
351	3	28	28	0	16	1836	0	1	0
351	4	30	4	0	28	4395	1	0	0
351	5	51	5	0	8	839	0	1	0
351	6	6	2	0	28	4395	0	1	0
351	8	16	3	0	28	4395	2	0	0
352	3	26	23	0	22	2769	1	0	0
352	4	24	3	0	10	935	0	1	0
352	5	11	3	0	8	839	0	1	0
352	7	44	1	0	28	4395	0	1	0
352	8	43	1	0	28	4395	0	1	0
352	10	36	1	0	28	4395	1	0	0
352	13	22	2	0	28	4395	1	0	0
353	1	2	1	0	28	4395	1	0	0
353	2	37	2	0	28	4395	1	0	0
353	3	34	4	0	18	1980	1	0	0
353	4	23	5	0	10	935	0	1	0
353	6	41	3	0	28	4395	0	1	0
353	9	20	1	0	28	4395	0	1	0
354	1	5	2	0	28	4395	1	0	0
354	3	32	22	0	20	2385	1	0	0
354	4	30	4	0	28	4395	0	1	0
354	5	19	1	0	2	269	0	1	0
354	8	16	3	0	28	4395	1	0	0
354	10	38	2	0	28	4395	1	0	0
354	11	46	2	0	28	4395	0	1	0
355	3	27	2	0	24	3182	1	0	0
355	4	21	1	0	28	4395	1	0	0
355	5	12	4	0	10	935	0	1	0
355	7	50	2	0	28	4395	1	0	0
355	10	36	1	0	28	4395	0	1	0
355	11	57	1	0	28	4395	1	0	0
355	13	48	1	0	28	4395	0	1	0
356	1	2	1	0	28	4395	0	1	0
356	2	37	2	0	8	839	0	1	0
356	3	59	6	0	10	935	1	0	0
356	5	18	2	0	28	4395	1	0	0
356	6	4	1	0	28	4395	1	0	0
356	8	17	2	0	28	4395	1	0	0
356	13	22	2	0	28	4395	0	1	0
357	1	5	2	0	28	4395	0	1	0
357	2	35	1	0	28	4395	1	0	0
357	3	3	20	0	14	1527	0	1	0
357	7	42	3	0	28	4395	0	1	0
357	8	16	3	0	0	165	0	1	0
357	10	38	2	0	28	4395	0	1	0
358	2	39	3	0	2	269	0	1	0
358	3	54	7	0	24	3182	0	1	0
358	4	21	1	0	28	4395	0	1	0
358	6	6	2	0	28	4395	1	0	0
358	7	50	2	0	28	4395	0	1	0
358	8	16	3	0	28	4395	3	0	0
358	11	57	1	0	28	4395	0	1	0
359	3	56	21	0	14	1527	0	1	0
359	4	29	2	0	28	4395	0	1	0
359	5	18	2	0	28	4395	0	1	0
359	6	4	1	0	28	4395	0	1	0
359	8	17	2	0	28	4395	0	1	0
359	10	45	3	0	28	4395	0	1	0
359	12	47	1	0	28	4395	0	1	0
359	13	22	2	0	28	4395	2	0	0
360	2	35	1	0	28	4395	0	1	0
360	3	31	24	0	18	1980	0	1	0
360	9	20	1	0	28	4395	1	0	0
361	3	55	1	0	14	1527	0	1	0
361	4	30	4	0	28	4395	1	0	0
361	5	51	5	0	8	839	0	1	0
361	6	6	2	0	28	4395	0	1	0
361	8	16	3	0	28	4395	2	0	0
362	3	58	30	0	16	1836	0	1	0
362	4	24	3	0	10	935	0	1	0
362	5	11	3	0	8	839	0	1	0
362	7	44	1	0	28	4395	0	1	0
362	8	43	1	0	28	4395	0	1	0
362	10	36	1	0	28	4395	1	0	0
363	1	2	1	0	28	4395	1	0	0
363	3	59	6	0	10	935	2	0	0
363	4	23	5	0	10	935	0	1	0
363	6	41	3	0	28	4395	0	1	0
363	9	20	1	0	28	4395	0	1	0
363	13	22	2	0	28	4395	1	0	0
364	1	5	2	0	28	4395	1	0	0
364	3	3	20	0	14	1527	1	0	0
364	4	30	4	0	28	4395	0	1	0
364	5	19	1	0	2	269	0	1	0
364	10	38	2	0	28	4395	1	0	0
364	11	46	2	0	28	4395	0	1	0
365	3	54	7	0	24	3182	1	0	0
365	4	21	1	0	28	4395	1	0	0
365	5	12	4	0	10	935	0	1	0
365	7	50	2	0	28	4395	1	0	0
365	10	36	1	0	28	4395	0	1	0
365	11	57	1	0	28	4395	1	0	0
365	13	48	1	0	28	4395	0	1	0
366	1	2	1	0	28	4395	0	1	0
366	2	37	2	0	8	839	0	1	0
366	3	25	37	0	16	1836	0	1	0
366	5	18	2	0	28	4395	1	0	0
366	6	4	1	0	28	4395	1	0	0
366	8	17	2	0	28	4395	1	0	0
366	13	22	2	0	28	4395	3	0	0
367	1	5	2	0	28	4395	0	1	0
367	2	35	1	0	28	4395	1	0	0
367	3	31	24	0	18	1980	1	0	0
367	7	42	3	0	28	4395	0	1	0
367	8	16	3	0	0	165	0	1	0
367	10	38	2	0	28	4395	0	1	0
367	13	22	2	0	28	4395	0	1	0
368	2	39	3	0	2	269	0	1	0
368	3	10	5	0	20	2385	0	1	0
368	4	21	1	0	28	4395	0	1	0
368	6	6	2	0	28	4395	1	0	0
368	7	50	2	0	28	4395	0	1	0
368	8	16	3	0	28	4395	3	0	0
368	11	57	1	0	28	4395	0	1	0
369	3	15	8	0	16	1836	0	1	0
369	4	29	2	0	28	4395	0	1	0
369	5	18	2	0	28	4395	0	1	0
369	6	4	1	0	28	4395	0	1	0
369	8	17	2	0	28	4395	0	1	0
369	10	45	3	0	28	4395	0	1	0
369	12	47	1	0	28	4395	0	1	0
370	2	35	1	0	28	4395	0	1	0
370	3	49	18	0	16	1836	0	1	0
370	9	20	1	0	28	4395	1	0	0
371	3	32	22	0	22	2769	0	1	0
371	4	30	4	0	28	4395	1	0	0
371	5	51	5	0	8	839	0	1	0
371	6	6	2	0	28	4395	0	1	0
371	8	43	1	0	28	4395	0	1	0
372	3	40	33	0	18	1980	0	1	0
372	4	24	3	0	10	935	0	1	0
372	5	11	3	0	10	935	0	1	0
372	7	44	1	0	28	4395	0	1	0
372	10	36	1	0	28	4395	1	0	0
373	1	2	1	0	28	4395	1	0	0
373	3	60	17	0	18	1980	0	1	0
373	4	23	5	0	10	935	0	1	0
373	6	41	3	0	28	4395	0	1	0
373	9	20	1	0	28	4395	0	1	0
374	1	5	2	0	28	4395	1	0	0
374	3	8	29	0	18	1980	0	1	0
374	4	30	4	0	28	4395	0	1	0
374	5	19	1	0	2	269	0	1	0
374	10	38	2	0	28	4395	1	0	0
374	11	46	2	0	28	4395	0	1	0
374	13	22	2	0	28	4395	1	0	0
375	3	10	5	0	20	2385	1	0	0
375	4	21	1	0	28	4395	1	0	0
375	5	12	4	0	10	935	0	1	0
375	7	50	2	0	28	4395	1	0	0
375	10	36	1	0	28	4395	0	1	0
375	11	57	1	0	28	4395	1	0	0
375	13	48	1	0	28	4395	0	1	0
376	1	2	1	0	28	4395	0	1	0
376	2	37	2	0	6	621	0	1	0
376	3	15	8	0	16	1836	1	0	0
376	5	18	2	0	28	4395	1	0	0
376	6	4	1	0	28	4395	1	0	0
376	8	17	2	0	28	4395	1	0	0
376	13	22	2	0	28	4395	0	1	0
377	1	5	2	0	28	4395	0	1	0
377	2	35	1	0	28	4395	1	0	0
377	3	59	6	0	14	1527	0	1	0
377	7	42	3	0	28	4395	0	1	0
377	8	16	3	0	0	165	0	1	0
377	10	38	2	0	28	4395	0	1	0
378	2	39	3	0	2	269	0	1	0
378	3	32	22	0	22	2769	1	0	0
378	4	21	1	0	28	4395	0	1	0
378	6	6	2	0	28	4395	1	0	0
378	7	50	2	0	28	4395	0	1	0
378	11	57	1	0	28	4395	0	1	0
379	3	40	33	0	18	1980	1	0	0
379	4	29	2	0	28	4395	0	1	0
379	5	18	2	0	28	4395	0	1	0
